index,img,input
25,../../Data_Processing/Scenario4/resources/masks\1010.jpg,"[0.765104,0.25,0.121875,0.07037,0.633453,0.261714]"
24,../../Data_Processing/Scenario4/resources/masks\1011.jpg,"[0.746354,0.25,0.119792,0.07037,0.611963,0.269734]"
22,../../Data_Processing/Scenario4/resources/masks\1012.jpg,"[0.719792,0.250926,0.11875,0.072222,0.590266,0.277754]"
21,../../Data_Processing/Scenario4/resources/masks\1013.jpg,"[0.669271,0.252778,0.105208,0.075926,0.568339,0.285352]"
20,../../Data_Processing/Scenario4/resources/masks\1014.jpg,"[0.641146,0.255556,0.109375,0.074074,0.546181,0.292528]"
19,../../Data_Processing/Scenario4/resources/masks\1015.jpg,"[0.603125,0.250926,0.120833,0.07963,0.524093,0.299705]"
19,../../Data_Processing/Scenario4/resources/masks\1016.jpg,"[0.575521,0.249074,0.119792,0.07963,0.501451,0.306036]"
17,../../Data_Processing/Scenario4/resources/masks\1017.jpg,"[0.55,0.247222,0.120833,0.075926,0.478648,0.311524]"
15,../../Data_Processing/Scenario4/resources/masks\1018.jpg,"[0.502604,0.247222,0.119792,0.075926,0.455662,0.316589]"
15,../../Data_Processing/Scenario4/resources/masks\1019.jpg,"[0.471354,0.25,0.113542,0.07037,0.432490,0.321655]"
13,../../Data_Processing/Scenario4/resources/masks\1020.jpg,"[0.440104,0.252778,0.117708,0.075926,0.409181,0.325876]"
11,../../Data_Processing/Scenario4/resources/masks\1021.jpg,"[0.390625,0.246296,0.116667,0.074074,0.385687,0.330097]"
10,../../Data_Processing/Scenario4/resources/masks\1022.jpg,"[0.357812,0.247222,0.121875,0.075926,0.362032,0.333474]"
9,../../Data_Processing/Scenario4/resources/masks\1023.jpg,"[0.323437,0.24537,0.111458,0.072222,0.338009,0.337273]"
9,../../Data_Processing/Scenario4/resources/masks\1024.jpg,"[0.285417,0.244444,0.122917,0.077778,0.310554,0.341072]"
7,../../Data_Processing/Scenario4/resources/masks\1025.jpg,"[0.269792,0.242593,0.129167,0.077778,0.282868,0.344027]"
7,../../Data_Processing/Scenario4/resources/masks\1026.jpg,"[0.225521,0.24537,0.128125,0.075926,0.254975,0.346982]"
6,../../Data_Processing/Scenario4/resources/masks\1027.jpg,"[0.19375,0.24537,0.135417,0.07963,0.226852,0.349515]"
5,../../Data_Processing/Scenario4/resources/masks\1028.jpg,"[0.148438,0.242593,0.138542,0.074074,0.198498,0.351625]"
3,../../Data_Processing/Scenario4/resources/masks\1029.jpg,"[0.116146,0.241667,0.134375,0.07963,0.169914,0.352892]"
3,../../Data_Processing/Scenario4/resources/masks\1030.jpg,"[0.090625,0.242593,0.141667,0.074074,0.141146,0.354580]"
3,../../Data_Processing/Scenario4/resources/masks\1031.jpg,"[0.059896,0.240741,0.113542,0.085185,0.107380,0.356268]"
2,../../Data_Processing/Scenario4/resources/masks\1032.jpg,"[0.045312,0.240741,0.088542,0.088889,0.073337,0.357957]"
2,../../Data_Processing/Scenario4/resources/masks\1033.jpg,"[0.089063,0.341667,0.155208,0.131481,0.183112,0.811313]"
3,../../Data_Processing/Scenario4/resources/masks\1034.jpg,"[0.122396,0.343519,0.236458,0.135185,0.206997,0.810046]"
7,../../Data_Processing/Scenario4/resources/masks\1035.jpg,"[0.174479,0.347222,0.248958,0.135185,0.230721,0.808780]"
9,../../Data_Processing/Scenario4/resources/masks\1036.jpg,"[0.281771,0.342593,0.221875,0.137037,0.254307,0.807092]"
10,../../Data_Processing/Scenario4/resources/masks\1037.jpg,"[0.340104,0.34537,0.205208,0.131481,0.277732,0.805403]"
12,../../Data_Processing/Scenario4/resources/masks\1038.jpg,"[0.422396,0.344444,0.217708,0.140741,0.300995,0.803715]"
15,../../Data_Processing/Scenario4/resources/masks\1039.jpg,"[0.483854,0.348148,0.211458,0.125926,0.324097,0.801604]"
16,../../Data_Processing/Scenario4/resources/masks\1040.jpg,"[0.536458,0.348148,0.20625,0.122222,0.347314,0.799071]"
20,../../Data_Processing/Scenario4/resources/masks\1041.jpg,"[0.626042,0.34537,0.191667,0.127778,0.373710,0.795694]"
21,../../Data_Processing/Scenario4/resources/masks\1042.jpg,"[0.674479,0.343519,0.196875,0.131481,0.400014,0.791895]"
23,../../Data_Processing/Scenario4/resources/masks\1043.jpg,"[0.720313,0.341667,0.201042,0.131481,0.426225,0.788096]"
24,../../Data_Processing/Scenario4/resources/masks\1044.jpg,"[0.78125,0.347222,0.204167,0.12037,0.452345,0.783453]"
26,../../Data_Processing/Scenario4/resources/masks\1045.jpg,"[0.813542,0.346296,0.20625,0.118519,0.478395,0.778810]"
28,../../Data_Processing/Scenario4/resources/masks\1046.jpg,"[0.860417,0.347222,0.20625,0.112963,0.504353,0.773744]"
29,../../Data_Processing/Scenario4/resources/masks\1047.jpg,"[0.901042,0.344444,0.197917,0.114815,0.530288,0.769101]"
30,../../Data_Processing/Scenario4/resources/masks\1048.jpg,"[0.922396,0.343519,0.155208,0.12037,0.555924,0.763613]"
30,../../Data_Processing/Scenario4/resources/masks\1049.jpg,"[0.946354,0.344444,0.107292,0.118519,0.581514,0.758126]"
28,../../Data_Processing/Scenario4/resources/masks\1050.jpg,"[0.893229,0.237963,0.113542,0.068519,0.892505,0.054875]"
27,../../Data_Processing/Scenario4/resources/masks\1051.jpg,"[0.871354,0.239815,0.109375,0.064815,0.869057,0.062051]"
27,../../Data_Processing/Scenario4/resources/masks\1052.jpg,"[0.842187,0.237963,0.113542,0.064815,0.845357,0.068805]"
26,../../Data_Processing/Scenario4/resources/masks\1053.jpg,"[0.814063,0.240741,0.109375,0.07037,0.824880,0.075559]"
25,../../Data_Processing/Scenario4/resources/masks\1054.jpg,"[0.791146,0.238889,0.101042,0.066667,0.804404,0.082313]"
24,../../Data_Processing/Scenario4/resources/masks\1055.jpg,"[0.773438,0.240741,0.107292,0.066667,0.783928,0.089067]"
24,../../Data_Processing/Scenario4/resources/masks\1056.jpg,"[0.752083,0.237963,0.104167,0.068519,0.763428,0.095821]"
23,../../Data_Processing/Scenario4/resources/masks\1057.jpg,"[0.729167,0.241667,0.102083,0.068519,0.742906,0.102153]"
22,../../Data_Processing/Scenario4/resources/masks\1058.jpg,"[0.708333,0.239815,0.097917,0.064815,0.722383,0.108907]"
22,../../Data_Processing/Scenario4/resources/masks\1059.jpg,"[0.6875,0.237963,0.10625,0.064815,0.701838,0.115238]"
21,../../Data_Processing/Scenario4/resources/masks\1060.jpg,"[0.66875,0.240741,0.102083,0.07037,0.681177,0.122415]"
20,../../Data_Processing/Scenario4/resources/masks\1061.jpg,"[0.640104,0.239815,0.098958,0.064815,0.647895,0.133812]"
20,../../Data_Processing/Scenario4/resources/masks\1062.jpg,"[0.616146,0.239815,0.098958,0.068519,0.614359,0.144787]"
19,../../Data_Processing/Scenario4/resources/masks\1063.jpg,"[0.591667,0.237963,0.10625,0.072222,0.580569,0.155762]"
17,../../Data_Processing/Scenario4/resources/masks\1064.jpg,"[0.541146,0.237037,0.113542,0.07037,0.511954,0.178134]"
16,../../Data_Processing/Scenario4/resources/masks\1065.jpg,"[0.508333,0.236111,0.114583,0.068519,0.477128,0.189109]"
15,../../Data_Processing/Scenario4/resources/masks\1066.jpg,"[0.479167,0.235185,0.120833,0.07037,0.441773,0.199662]"
14,../../Data_Processing/Scenario4/resources/masks\1067.jpg,"[0.454167,0.234259,0.116667,0.068519,0.405933,0.210215]"
12,../../Data_Processing/Scenario4/resources/masks\1068.jpg,"[0.427083,0.239815,0.108333,0.061111,0.369610,0.220346]"
11,../../Data_Processing/Scenario4/resources/masks\1069.jpg,"[0.392708,0.235185,0.120833,0.066667,0.332688,0.230899]"
11,../../Data_Processing/Scenario4/resources/masks\1070.jpg,"[0.364063,0.237037,0.119792,0.07037,0.305901,0.237653]"
8,../../Data_Processing/Scenario4/resources/masks\1071.jpg,"[0.297396,0.236111,0.113542,0.068519,0.278768,0.244407]"
7,../../Data_Processing/Scenario4/resources/masks\1072.jpg,"[0.265104,0.237963,0.117708,0.072222,0.251336,0.250739]"
6,../../Data_Processing/Scenario4/resources/masks\1073.jpg,"[0.220312,0.238889,0.113542,0.074074,0.223558,0.257070]"
5,../../Data_Processing/Scenario4/resources/masks\1074.jpg,"[0.178125,0.238889,0.1125,0.077778,0.195435,0.262980]"
2,../../Data_Processing/Scenario4/resources/masks\1075.jpg,"[0.055729,0.234259,0.109375,0.083333,0.108716,0.279865]"
1,../../Data_Processing/Scenario4/resources/masks\1076.jpg,"[0.046354,0.230556,0.088542,0.083333,0.079072,0.285352]"
2,../../Data_Processing/Scenario4/resources/masks\1077.jpg,"[0.094792,0.337963,0.175,0.127778,0.097499,0.811735]"
3,../../Data_Processing/Scenario4/resources/masks\1078.jpg,"[0.130729,0.338889,0.242708,0.12963,0.123802,0.808358]"
6,../../Data_Processing/Scenario4/resources/masks\1079.jpg,"[0.148438,0.336111,0.238542,0.135185,0.150313,0.804137]"
7,../../Data_Processing/Scenario4/resources/masks\1080.jpg,"[0.234896,0.338889,0.223958,0.12963,0.177032,0.799493]"
9,../../Data_Processing/Scenario4/resources/masks\1081.jpg,"[0.297917,0.337963,0.208333,0.131481,0.203980,0.794850]"
10,../../Data_Processing/Scenario4/resources/masks\1082.jpg,"[0.351562,0.337037,0.201042,0.12963,0.230837,0.790207]"
12,../../Data_Processing/Scenario4/resources/masks\1083.jpg,"[0.396354,0.337037,0.205208,0.125926,0.257900,0.785141]"
14,../../Data_Processing/Scenario4/resources/masks\1084.jpg,"[0.445312,0.334259,0.198958,0.124074,0.285240,0.780076]"
16,../../Data_Processing/Scenario4/resources/masks\1085.jpg,"[0.503646,0.335185,0.196875,0.125926,0.312857,0.774588]"
17,../../Data_Processing/Scenario4/resources/masks\1086.jpg,"[0.554688,0.333333,0.190625,0.122222,0.340750,0.768679]"
20,../../Data_Processing/Scenario4/resources/masks\1087.jpg,"[0.605208,0.333333,0.19375,0.122222,0.368896,0.762347]"
20,../../Data_Processing/Scenario4/resources/masks\1088.jpg,"[0.658333,0.334259,0.1875,0.12037,0.397319,0.756015]"
22,../../Data_Processing/Scenario4/resources/masks\1089.jpg,"[0.709375,0.331481,0.1875,0.125926,0.425857,0.750106]"
24,../../Data_Processing/Scenario4/resources/masks\1090.jpg,"[0.744792,0.32963,0.19375,0.122222,0.459807,0.742930]"
25,../../Data_Processing/Scenario4/resources/masks\1091.jpg,"[0.8,0.336111,0.19375,0.116667,0.494127,0.735753]"
27,../../Data_Processing/Scenario4/resources/masks\1092.jpg,"[0.852083,0.331481,0.197917,0.118519,0.528814,0.728577]"
28,../../Data_Processing/Scenario4/resources/masks\1093.jpg,"[0.895312,0.331481,0.192708,0.111111,0.563870,0.721401]"
28,../../Data_Processing/Scenario4/resources/masks\1094.jpg,"[0.923958,0.322222,0.152083,0.114815,0.599272,0.713803]"
29,../../Data_Processing/Scenario4/resources/masks\1095.jpg,"[0.938021,0.327778,0.123958,0.114815,0.635042,0.706205]"
29,../../Data_Processing/Scenario4/resources/masks\1096.jpg,"[0.934375,0.250926,0.120833,0.072222,0.815552,0.221190]"
28,../../Data_Processing/Scenario4/resources/masks\1097.jpg,"[0.896354,0.255556,0.119792,0.07037,0.786415,0.230477]"
28,../../Data_Processing/Scenario4/resources/masks\1098.jpg,"[0.869271,0.251852,0.123958,0.066667,0.757255,0.239764]"
26,../../Data_Processing/Scenario4/resources/masks\1099.jpg,"[0.843229,0.252778,0.119792,0.072222,0.732426,0.247362]"
26,../../Data_Processing/Scenario4/resources/masks\1100.jpg,"[0.808333,0.25463,0.120833,0.072222,0.707642,0.254538]"
25,../../Data_Processing/Scenario4/resources/masks\1101.jpg,"[0.784375,0.25463,0.11875,0.075926,0.682859,0.261714]"
25,../../Data_Processing/Scenario4/resources/masks\1102.jpg,"[0.758854,0.253704,0.117708,0.07037,0.658098,0.268046]"
23,../../Data_Processing/Scenario4/resources/masks\1103.jpg,"[0.721354,0.251852,0.113542,0.074074,0.633384,0.274377]"
22,../../Data_Processing/Scenario4/resources/masks\1104.jpg,"[0.691146,0.251852,0.109375,0.074074,0.608670,0.280287]"
21,../../Data_Processing/Scenario4/resources/masks\1105.jpg,"[0.665625,0.252778,0.10625,0.072222,0.583932,0.286197]"
20,../../Data_Processing/Scenario4/resources/masks\1106.jpg,"[0.608333,0.249074,0.11875,0.075926,0.562512,0.290840]"
19,../../Data_Processing/Scenario4/resources/masks\1107.jpg,"[0.583854,0.249074,0.109375,0.07963,0.541091,0.295061]"
16,../../Data_Processing/Scenario4/resources/masks\1108.jpg,"[0.542188,0.246296,0.121875,0.07037,0.519670,0.299282]"
15,../../Data_Processing/Scenario4/resources/masks\1109.jpg,"[0.473958,0.249074,0.116667,0.072222,0.476829,0.306881]"
13,../../Data_Processing/Scenario4/resources/masks\1110.jpg,"[0.446875,0.24537,0.10625,0.072222,0.455431,0.310257]"
11,../../Data_Processing/Scenario4/resources/masks\1111.jpg,"[0.4,0.247222,0.122917,0.083333,0.434034,0.313634]"
11,../../Data_Processing/Scenario4/resources/masks\1112.jpg,"[0.366146,0.24537,0.113542,0.075926,0.412705,0.316589]"
9,../../Data_Processing/Scenario4/resources/masks\1113.jpg,"[0.339583,0.244444,0.125,0.074074,0.384282,0.320388]"
9,../../Data_Processing/Scenario4/resources/masks\1114.jpg,"[0.313542,0.243519,0.120833,0.075926,0.355744,0.324187]"
9,../../Data_Processing/Scenario4/resources/masks\1115.jpg,"[0.282813,0.243519,0.134375,0.075926,0.327091,0.327564]"
7,../../Data_Processing/Scenario4/resources/masks\1116.jpg,"[0.253646,0.243519,0.126042,0.075926,0.298346,0.330941]"
6,../../Data_Processing/Scenario4/resources/masks\1117.jpg,"[0.225521,0.243519,0.130208,0.075926,0.269463,0.333896]"
6,../../Data_Processing/Scenario4/resources/masks\1118.jpg,"[0.198437,0.243519,0.123958,0.075926,0.240326,0.336429]"
5,../../Data_Processing/Scenario4/resources/masks\1119.jpg,"[0.167187,0.244444,0.132292,0.074074,0.215358,0.338962]"
4,../../Data_Processing/Scenario4/resources/masks\1120.jpg,"[0.136979,0.242593,0.136458,0.077778,0.190022,0.341494]"
3,../../Data_Processing/Scenario4/resources/masks\1121.jpg,"[0.101042,0.240741,0.133333,0.074074,0.164271,0.344027]"
3,../../Data_Processing/Scenario4/resources/masks\1122.jpg,"[0.071354,0.241667,0.136458,0.07963,0.138129,0.346560]"
2,../../Data_Processing/Scenario4/resources/masks\1123.jpg,"[0.088021,0.351852,0.161458,0.137037,0.127741,0.826087]"
3,../../Data_Processing/Scenario4/resources/masks\1124.jpg,"[0.110417,0.353704,0.204167,0.140741,0.149392,0.826087]"
4,../../Data_Processing/Scenario4/resources/masks\1125.jpg,"[0.148438,0.35463,0.238542,0.135185,0.170836,0.826087]"
7,../../Data_Processing/Scenario4/resources/masks\1126.jpg,"[0.240625,0.353704,0.23125,0.140741,0.192072,0.826087]"
8,../../Data_Processing/Scenario4/resources/masks\1127.jpg,"[0.283333,0.357407,0.21875,0.144444,0.213216,0.826087]"
10,../../Data_Processing/Scenario4/resources/masks\1128.jpg,"[0.342708,0.360185,0.20625,0.146296,0.240718,0.826087]"
11,../../Data_Processing/Scenario4/resources/masks\1129.jpg,"[0.396875,0.363889,0.21875,0.138889,0.267989,0.826087]"
13,../../Data_Processing/Scenario4/resources/masks\1130.jpg,"[0.453125,0.362037,0.222917,0.138889,0.295029,0.826087]"
15,../../Data_Processing/Scenario4/resources/masks\1131.jpg,"[0.49375,0.35463,0.2,0.124074,0.321817,0.826509]"
17,../../Data_Processing/Scenario4/resources/masks\1132.jpg,"[0.530729,0.356481,0.211458,0.135185,0.348397,0.826931]"
19,../../Data_Processing/Scenario4/resources/masks\1133.jpg,"[0.569271,0.361111,0.176042,0.148148,0.375092,0.827353]"
20,../../Data_Processing/Scenario4/resources/masks\1134.jpg,"[0.639062,0.366667,0.217708,0.137037,0.397780,0.827353]"
21,../../Data_Processing/Scenario4/resources/masks\1135.jpg,"[0.685417,0.364815,0.21875,0.140741,0.420444,0.827353]"
23,../../Data_Processing/Scenario4/resources/masks\1136.jpg,"[0.729167,0.365741,0.220833,0.138889,0.443085,0.826931]"
24,../../Data_Processing/Scenario4/resources/masks\1137.jpg,"[0.724479,0.364815,0.217708,0.133333,0.465704,0.826087]"
26,../../Data_Processing/Scenario4/resources/masks\1138.jpg,"[0.830729,0.371296,0.217708,0.131481,0.488322,0.824821]"
27,../../Data_Processing/Scenario4/resources/masks\1139.jpg,"[0.814063,0.365741,0.217708,0.131481,0.510918,0.823554]"
28,../../Data_Processing/Scenario4/resources/masks\1140.jpg,"[0.895833,0.367593,0.208333,0.127778,0.533812,0.821866]"
29,../../Data_Processing/Scenario4/resources/masks\1141.jpg,"[0.909896,0.368519,0.180208,0.12963,0.560531,0.819333]"
30,../../Data_Processing/Scenario4/resources/masks\1142.jpg,"[0.936979,0.366667,0.126042,0.133333,0.587594,0.815956]"
28,../../Data_Processing/Scenario4/resources/masks\1143.jpg,"[0.931771,0.252778,0.121875,0.072222,0.818823,0.215281]"
28,../../Data_Processing/Scenario4/resources/masks\1144.jpg,"[0.905729,0.253704,0.123958,0.066667,0.787175,0.227100]"
28,../../Data_Processing/Scenario4/resources/masks\1145.jpg,"[0.884375,0.25463,0.120833,0.068519,0.755275,0.238497]"
28,../../Data_Processing/Scenario4/resources/masks\1146.jpg,"[0.858854,0.25463,0.121875,0.072222,0.723167,0.249894]"
26,../../Data_Processing/Scenario4/resources/masks\1147.jpg,"[0.821875,0.256481,0.11875,0.068519,0.690736,0.260870]"
26,../../Data_Processing/Scenario4/resources/masks\1148.jpg,"[0.801562,0.253704,0.119792,0.07037,0.662774,0.270156]"
24,../../Data_Processing/Scenario4/resources/masks\1149.jpg,"[0.783854,0.25463,0.113542,0.072222,0.634420,0.279021]"
24,../../Data_Processing/Scenario4/resources/masks\1150.jpg,"[0.745313,0.252778,0.119792,0.075926,0.605675,0.287463]"
22,../../Data_Processing/Scenario4/resources/masks\1151.jpg,"[0.704167,0.255556,0.11875,0.074074,0.576539,0.295905]"
21,../../Data_Processing/Scenario4/resources/masks\1152.jpg,"[0.675521,0.251852,0.121875,0.074074,0.546987,0.303504]"
20,../../Data_Processing/Scenario4/resources/masks\1153.jpg,"[0.646354,0.255556,0.113542,0.062963,0.517067,0.311102]"
19,../../Data_Processing/Scenario4/resources/masks\1154.jpg,"[0.601042,0.252778,0.120833,0.072222,0.486618,0.317434]"
17,../../Data_Processing/Scenario4/resources/masks\1155.jpg,"[0.566667,0.249074,0.125,0.075926,0.459439,0.322921]"
17,../../Data_Processing/Scenario4/resources/masks\1156.jpg,"[0.53125,0.248148,0.11875,0.074074,0.432007,0.327986]"
15,../../Data_Processing/Scenario4/resources/masks\1157.jpg,"[0.488542,0.249074,0.122917,0.068519,0.404275,0.333474]"
12,../../Data_Processing/Scenario4/resources/masks\1158.jpg,"[0.418229,0.252778,0.115625,0.061111,0.376313,0.338539]"
11,../../Data_Processing/Scenario4/resources/masks\1159.jpg,"[0.377604,0.248148,0.130208,0.074074,0.348051,0.343605]"
9,../../Data_Processing/Scenario4/resources/masks\1160.jpg,"[0.344271,0.248148,0.138542,0.074074,0.319537,0.348248]"
8,../../Data_Processing/Scenario4/resources/masks\1161.jpg,"[0.285417,0.24537,0.127083,0.075926,0.290768,0.352892]"
6,../../Data_Processing/Scenario4/resources/masks\1162.jpg,"[0.199479,0.250926,0.142708,0.07963,0.262046,0.357957]"
4,../../Data_Processing/Scenario4/resources/masks\1163.jpg,"[0.169792,0.256481,0.14375,0.064815,0.229017,0.363022]"
2,../../Data_Processing/Scenario4/resources/masks\1164.jpg,"[0.101042,0.256481,0.15,0.090741,0.195757,0.367666]"
2,../../Data_Processing/Scenario4/resources/masks\1165.jpg,"[0.099479,0.369444,0.196875,0.153704,0.246499,0.863233]"
5,../../Data_Processing/Scenario4/resources/masks\1166.jpg,"[0.142708,0.362963,0.260417,0.155556,0.274185,0.858168]"
7,../../Data_Processing/Scenario4/resources/masks\1167.jpg,"[0.211458,0.364815,0.254167,0.137037,0.302032,0.852680]"
9,../../Data_Processing/Scenario4/resources/masks\1168.jpg,"[0.288542,0.363889,0.241667,0.142593,0.329878,0.846349]"
12,../../Data_Processing/Scenario4/resources/masks\1169.jpg,"[0.409896,0.365741,0.223958,0.131481,0.357910,0.840439]"
15,../../Data_Processing/Scenario4/resources/masks\1170.jpg,"[0.472917,0.363889,0.220833,0.131481,0.385872,0.834107]"
17,../../Data_Processing/Scenario4/resources/masks\1171.jpg,"[0.544271,0.362037,0.211458,0.131481,0.413741,0.827353]"
20,../../Data_Processing/Scenario4/resources/masks\1172.jpg,"[0.601562,0.359259,0.213542,0.133333,0.441519,0.820599]"
21,../../Data_Processing/Scenario4/resources/masks\1173.jpg,"[0.672396,0.360185,0.194792,0.131481,0.469228,0.813423]"
23,../../Data_Processing/Scenario4/resources/masks\1174.jpg,"[0.722917,0.356481,0.20625,0.131481,0.496868,0.805825]"
